name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
3164,Other,/review/organic-fair-trade-ethiopian-harrar,8.0,7.0,8.0,7.0,,"Dry fragrance: lemon, flowers and freshly laundered linen. In the hot aroma dark molasses and licorice on the pour, rich ripe fruit and milk chocolate in the break. While the floral, citrus and deep-red fruit notes remain intact from first sip through last (a neat trick in such a dark roast) these flavors assemble themselves differently with each taste as the cup cools. Complex and beautifully structured cup (Lindsey Bolger).",,"Those who sip, rather than gulp, life's pleasures. A coffee deserving of contemplation.","Dry fragrance: lemon, flowers and freshly laundered linen. In the hot aroma dark molasses and licorice on the pour, rich ripe fruit and milk chocolate in the break. While the floral, citrus and deep-red fruit notes remain intact from first sip through last (a neat trick in such a dark roast) these flavors assemble themselves differently with each taste as the cup cools. Complex and beautifully structured cup (Lindsey Bolger). "
3170,Other,/review/organic-fair-trade-sumatra-gayoland,8.0,8.0,7.0,8.0,,"Sweet, rich, with an impressive balance of dry acidy notes and sweetness. A combination of slightly fermented fruit and musty earthiness reads here as a fine intrigue of papaya, raisins and chocolate.",,"Socially concerned lovers of the ambiguous, gamey traditional Sumatra cup (Mandheling, Lintong, et. al.).","Sweet, rich, with an impressive balance of dry acidy notes and sweetness. A combination of slightly fermented fruit and musty earthiness reads here as a fine intrigue of papaya, raisins and chocolate. "
3165,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",/review/organic-fair-trade-ethiopian-yirgacheffe,8.0,8.0,7.0,8.0,,"Chocolate and delicately intense lemon notes carry decisively from aroma through cup to finish. The cup is integrated and harmonious, with a softly sweet acidity and a slight herby twist to the lemon.",,Those who appreciate a gently exotic medium-roasted cup.,"Chocolate and delicately intense lemon notes carry decisively from aroma through cup to finish. The cup is integrated and harmonious, with a softly sweet acidity and a slight herby twist to the lemon. "
3179,Not disclosed,/review/organic-fair-trade-national-wildlife-decaf,7.0,8.0,8.0,8.0,,"Balanced and classic. The acidity is sweet and well integrated, the mouthfeel round and cleanly smooth, the flavor rich and straightforward with coffee fruit (the closest analogy is red cherry) that hints gently at milk chocolate. Long, resonant finish.",,"Anyone looking for a classically balanced, medium-roasted decaffeinated cup. The Fair-Trade and organic agendas are bonuses.","Balanced and classic. The acidity is sweet and well integrated, the mouthfeel round and cleanly smooth, the flavor rich and straightforward with coffee fruit (the closest analogy is red cherry) that hints gently at milk chocolate. Long, resonant finish. "
889,Other,/review/daterra-farm-espresso-north-italian-style,8.0,,8.0,8.0,,"In the small cup deeply sweet, with a heavy, buttery mouthfeel and carnal fruit tones: papaya, mango, bittersweet chocolate. Exceptional in milk: very sweet with chocolate-toned fruit of almost lyric lift and complexity balanced by a dry, authoritative finish.",,Robust voluptuaries.,"In the small cup deeply sweet, with a heavy, buttery mouthfeel and carnal fruit tones: papaya, mango, bittersweet chocolate. Exceptional in milk: very sweet with chocolate-toned fruit of almost lyric lift and complexity balanced by a dry, authoritative finish. "
1607,Other,/review/ethiopia-yirgacheffe-grade-2,9.0,9.0,6.0,9.0,,"Delicate and refined aroma: flowers, oranges and a hint of fresh-cut cedar. The cup is light-bodied, sweetly tart, refreshingly floral- and fruit toned with the pure, literal character of the flower and fruit of the coffee tree.",,Those who understand that delicacy does not preclude intensity.,"Delicate and refined aroma: flowers, oranges and a hint of fresh-cut cedar. The cup is light-bodied, sweetly tart, refreshingly floral- and fruit toned with the pure, literal character of the flower and fruit of the coffee tree. "
4039,Other,/review/thiriku-cooperative-kenya-aa-nyeri,9.0,8.0,7.0,8.0,,"Bright but sweet, lyrically and complexly high-toned. Lemon, cherry, black currant in the aroma. In the cup cherry, tart berries, sweet grapefruit, even a rounding hint of milk chocolate.",,"Those interested in experiencing what has become an anomaly in American specialty coffee: a medium-roasted, acidy cup with sweetness, character and complexity.","Bright but sweet, lyrically and complexly high-toned. Lemon, cherry, black currant in the aroma. In the cup cherry, tart berries, sweet grapefruit, even a rounding hint of milk chocolate. "
2279,Other,/review/java-estate-peaberry,9.0,8.0,8.0,8.0,,"Superb aroma: rich, deep, pungently chocolate. The chocolate turns more intensely pungent, almost pine-toned in the cup, balanced by sweet, lush undercurrents of fruit.",,Those who find earthy Sumatras overstated but clean Latin American coffees boring.,"Superb aroma: rich, deep, pungently chocolate. The chocolate turns more intensely pungent, almost pine-toned in the cup, balanced by sweet, lush undercurrents of fruit. "
3251,Other,/review/organicfair-trade-nicaragua-segovia,8.0,8.0,7.0,8.0,,Deeply roasty in the aroma with grapefruit top notes and apricot and spicy chocolate undercurrents. In the cup sweet and complexly rich with chocolate and a caramelly fruit. A slight sharpness in the cup turns distinctly astringent and bitter in the finish.,,Those who add a bit of milk and sugar to the cup may value the balancing edge of bitterness in this otherwise fine and characteristic Nicaragua.,Deeply roasty in the aroma with grapefruit top notes and apricot and spicy chocolate undercurrents. In the cup sweet and complexly rich with chocolate and a caramelly fruit. A slight sharpness in the cup turns distinctly astringent and bitter in the finish. 
2989,Other,/review/nicaragua-bourbon,8.0,7.0,8.0,7.0,,"Deep, rich, quietly complex aroma, with hints of cherry-toned fruit, chocolate, and leather. Loses its smile and turns quite serious in the cup, with a fullish body and powerful but sweet acidity. Once past the aroma, little nuance.",,Those who prefer the front page to the entertainment section.,"Deep, rich, quietly complex aroma, with hints of cherry-toned fruit, chocolate, and leather. Loses its smile and turns quite serious in the cup, with a fullish body and powerful but sweet acidity. Once past the aroma, little nuance. "
2986,Other,/review/nicaragua-15-de-septiembre-organic,8.0,8.0,7.0,8.0,,"Roundly and sweetly pungent aroma, rich with walnut and cherry-toned chocolate. Simplifies slightly in the cup, but remains buoyant and cherry-toned, a giggly, meadowy sort of coffee. Light-footed but rich finish.",,Lovers of fruity brandies.,"Roundly and sweetly pungent aroma, rich with walnut and cherry-toned chocolate. Simplifies slightly in the cup, but remains buoyant and cherry-toned, a giggly, meadowy sort of coffee. Light-footed but rich finish. "
3037,Other,/review/nicaragua-shg-guayacan,7.0,8.0,7.0,8.0,,"Mid-toned, pungent aroma with fresh cedar, cherry, and chocolate-caramel notes. In the cup delicate, roundly sweet, with floral and high-toned fruit notes — think floral-scented caramels.",,Those who reach for the white chocolate bonbons first.,"Mid-toned, pungent aroma with fresh cedar, cherry, and chocolate-caramel notes. In the cup delicate, roundly sweet, with floral and high-toned fruit notes — think floral-scented caramels. "
3697,Other,/review/santa-fe-plantation-nicargua-maderas,6.0,8.0,6.0,8.0,,"The aroma is rather flat and charred, but the cup is sweetly roasty with some nut and cleanly bracing burned tones, together with a sweetly tart fruit — orange perhaps, or ripe pineapple.",,Lovers of light-bodied dark roasts that maintain shimmers of fruity complexity.,"The aroma is rather flat and charred, but the cup is sweetly roasty with some nut and cleanly bracing burned tones, together with a sweetly tart fruit — orange perhaps, or ripe pineapple. "
3052,Other,/review/nicaraguan-organic-fair-trade,,,,,,"Intensely sweet, round fruit swoons toward milk chocolate in the aroma. Simplifies in the cup, the aromatics dominated by an intense acidity that is properly sweet but — perhaps owing to its sheer intensity — lacks an impression of depth and fruit.",,"Lovers of big, dry medium-roasted coffees of the old-fashioned, pancakes-and-syrup-complementing kind.","Intensely sweet, round fruit swoons toward milk chocolate in the aroma. Simplifies in the cup, the aromatics dominated by an intense acidity that is properly sweet but — perhaps owing to its sheer intensity — lacks an impression of depth and fruit. "
2998,Other,/review/nicaragua-el-rosario-cup-of-excellence,7.0,8.0,7.0,8.0,,"High-toned fruit – pineapple or tamarind – in the aroma. In the cup medium bodied and mid-toned, with refined, sweetly smooth acidity and subtle, subdued notes of nut, orange and tamarind.",,Those who value complex understatement.,"High-toned fruit – pineapple or tamarind – in the aroma. In the cup medium bodied and mid-toned, with refined, sweetly smooth acidity and subtle, subdued notes of nut, orange and tamarind. "
3250,Other,/review/organicfair-trade-nicaragua,8.0,8.0,7.0,8.0,,"Delicately pungent, richly balanced aroma with excellent dimension and tickles of pear and chocolate. Comfortable in the cup, balanced, with an almost sugary sweetness. Caramel and chocolate undercurrents, but basically a coffee that charms with quiet completeness rather than excites with complexity.",,"Lovers of honest, simple desserts.","Delicately pungent, richly balanced aroma with excellent dimension and tickles of pear and chocolate. Comfortable in the cup, balanced, with an almost sugary sweetness. Caramel and chocolate undercurrents, but basically a coffee that charms with quiet completeness rather than excites with complexity. "
3022,Other,/review/nicaragua-matagalpa-organic-fair-trade,9.0,8.0,8.0,8.0,,"Lovely, lyric coffee. Distinct apricot and milk chocolate notes in the aroma. In the cup sweet, balanced, with a delicate acidity lifting on rich undercurrents of bittersweet chocolate and apricot-toned fruit. For such a lyric coffee the finish is surprisingly long and bracing.",,Lovers of sensory elegance and social justice.,"Lovely, lyric coffee. Distinct apricot and milk chocolate notes in the aroma. In the cup sweet, balanced, with a delicate acidity lifting on rich undercurrents of bittersweet chocolate and apricot-toned fruit. For such a lyric coffee the finish is surprisingly long and bracing. "
3020,Other,/review/nicaragua-maragogipe-organic,8.0,9.0,8.0,9.0,,"Complexly fruity and richly floral coffee – papaya, lemon, coffee fruit, hints of dusk-blooming flowers and chocolate, all ride a strong, balanced structure: good body, smooth mouthfeel, supple, sweet acidity.",,Lovers of tropical austerity.,"Complexly fruity and richly floral coffee – papaya, lemon, coffee fruit, hints of dusk-blooming flowers and chocolate, all ride a strong, balanced structure: good body, smooth mouthfeel, supple, sweet acidity. "
2211,Southern India,/review/india-monsooned-malabar-4,7.0,,8.0,7.0,,"Dense, heavy aroma: fresh-cut pine, Mediterranean herbs, with an elusive hint of fruit – pear perhaps. In the cup an unusually heavy, rather gritty body, bitter walnut tones and distinct pine and resiny herb notes – rosemary perhaps.",,Retsina and mescal drinkers.,"Dense, heavy aroma: fresh-cut pine, Mediterranean herbs, with an elusive hint of fruit – pear perhaps. In the cup an unusually heavy, rather gritty body, bitter walnut tones and distinct pine and resiny herb notes – rosemary perhaps. "
2924,Southern India,/review/monsoon-malabar,7.0,,7.0,7.0,,"In the aroma sweet and pungent with aromatic wood notes and a whiff of fermented fruit. In the cup nutty and sweet; the fermented fruit tones intensify as the cup cools, landing in a potentially intriguing spot somewhere between chocolate and composted apricot.",,Those who enjoy their brie terminally ripened.,"In the aroma sweet and pungent with aromatic wood notes and a whiff of fermented fruit. In the cup nutty and sweet; the fermented fruit tones intensify as the cup cools, landing in a potentially intriguing spot somewhere between chocolate and composted apricot. "
2211,Southern India,/review/india-monsooned-malabar-3,7.0,,7.0,8.0,,"Aromatic woods and a hint of sweetly fermented fruit in the aroma. Very sweet in the cup, with rich walnut notes and a continued hint of fermented fruit inclining toward chocolate – think of overripe apricots rolled in chocolate sprinkles.",,Dessert lovers with unorthodox palates.,"Aromatic woods and a hint of sweetly fermented fruit in the aroma. Very sweet in the cup, with rich walnut notes and a continued hint of fermented fruit inclining toward chocolate – think of overripe apricots rolled in chocolate sprinkles. "
2946,Southern India,/review/mysore-mystic,8.0,7.0,7.0,7.0,,"In the aroma sweetly pungent, rich but delicate, complicated by low-toned fruit suggesting ripe apricots. The lovely aromatics are slightly less impressive in the cup, where they are dominated by a sharp bittersweetness. Slightly astringent in the finish.",,Those who want an Indian coffee experience that will stand up to dairy and sweetener.,"In the aroma sweetly pungent, rich but delicate, complicated by low-toned fruit suggesting ripe apricots. The lovely aromatics are slightly less impressive in the cup, where they are dominated by a sharp bittersweetness. Slightly astringent in the finish. "
2211,Southern India,/review/india-monsooned-malabar-2,7.0,,8.0,7.0,,"Densely but sweetly and gently pungent in the aroma. Richly low-key, heavy-bodied, with gently charred cedar notes. Just sweet and complex enough to escape inertia.",,Lovers of blended scotch whiskies that preserve a touch of peat and smoke.,"Densely but sweetly and gently pungent in the aroma. Richly low-key, heavy-bodied, with gently charred cedar notes. Just sweet and complex enough to escape inertia. "
2926,Southern India,/review/monsoon-mist,8.0,8.0,7.0,8.0,,"The aroma is sweetly and gently pungent with spice and dried apricot. In the cup very sweet, smooth in mouthfeel, with a quietly complex, raisin-toned fruit that manages to suggest a sort of wine-toned chocolate.",,"Those interested in a somewhat tamer, more delicate version of the wild and unorthodox Monsooned profile.","The aroma is sweetly and gently pungent with spice and dried apricot. In the cup very sweet, smooth in mouthfeel, with a quietly complex, raisin-toned fruit that manages to suggest a sort of wine-toned chocolate. "
2218,Southern India,/review/indian-mysore,8.0,,8.0,8.0,,"Sweet, midtoned, and intensely fragrant with an odd but pleasingly complex of sweet citrus (orange and Meyer lemon?) and fresh-cut cedar. This striking aromatic combination hints at a sort of herb-toned chocolate toward the rich but slightly heavy, bittersweet finish.",,Sensory adventurers. The intense citrus-in-cedar fragrance displayed by this coffee strikes me as one persuasive coffee analogy for the color and drama of India.,"Sweet, midtoned, and intensely fragrant with an odd but pleasingly complex of sweet citrus (orange and Meyer lemon?) and fresh-cut cedar. This striking aromatic combination hints at a sort of herb-toned chocolate toward the rich but slightly heavy, bittersweet finish. "
2206,Other,/review/india-jumboor-estate-plantation-a,8.0,8.0,7.0,8.0,,"Sweet and fruity in the aroma with raisin and chocolate complication. In the cup delicate in mouthfeel, tartly sweet, and richly and roundly fruity. Cleanly sweet and rich in the short finish, though a slight but not unpleasurable astringency lingers in the long.",,Lovers of new fruity red table wines.,"Sweet and fruity in the aroma with raisin and chocolate complication. In the cup delicate in mouthfeel, tartly sweet, and richly and roundly fruity. Cleanly sweet and rich in the short finish, though a slight but not unpleasurable astringency lingers in the long. "
2212,Southern India,/review/india-mysore-nuggets,7.0,8.0,8.0,8.0,,"Luxuriously sweet, delicately pungent, with tart but lush tropical fruit notes, tamarind perhaps, running through the profile from aroma to finish. The tamarind fruit notes incline toward a richly raisin-toned chocolate in the long finish.",,Lovers of delicate luxury.,"Luxuriously sweet, delicately pungent, with tart but lush tropical fruit notes, tamarind perhaps, running through the profile from aroma to finish. The tamarind fruit notes incline toward a richly raisin-toned chocolate in the long finish. "
2219,Southern India,/review/indian-mysore-nuggets,9.0,8.0,7.0,8.0,,Very sweet aroma with fresh peach and chocolate mid tones and balancing cedar bottom notes. Delicate in the cup with a gently tart acidity wrapped in a rather giddy sweetness. The fruit notes are cleanly wine-like.,,Lovers of delicate white table wines.,Very sweet aroma with fresh peach and chocolate mid tones and balancing cedar bottom notes. Delicate in the cup with a gently tart acidity wrapped in a rather giddy sweetness. The fruit notes are cleanly wine-like. 
1250,Not disclosed,/review/espresso-ticino-2,8.0,,8.0,10.0,,"The aroma is elegantly simple: toasty and sweet with low-key fruit notes suggesting ripe apricot. Superb in the small cup: velvety mouthfeel, substantial body, deep-toned but crisply dry chocolate and apricot notes, with a long, clean, sweet finish. Solid, chocolaty presence in milk, but the glory here is in the classic but powerful straight shot.",,Those with a taste for beverages classically balanced in style but robust in presence.,"The aroma is elegantly simple: toasty and sweet with low-key fruit notes suggesting ripe apricot. Superb in the small cup: velvety mouthfeel, substantial body, deep-toned but crisply dry chocolate and apricot notes, with a long, clean, sweet finish. Solid, chocolaty presence in milk, but the glory here is in the classic but powerful straight shot. "
2098,Not disclosed,/review/hi-octane,6.0,,6.0,7.0,,"Charred aroma, lean mouthfeel and a bitterish sharpness in the small cup all suggest an overly aggressive roast. But a floral sweetness wafts through the profile and contributes to a fine presence in milk: still a bit lean in mouthfeel but alive with leather, apricot and chocolate notes.",,Those who put fresh roses in a black vase.,"Charred aroma, lean mouthfeel and a bitterish sharpness in the small cup all suggest an overly aggressive roast. But a floral sweetness wafts through the profile and contributes to a fine presence in milk: still a bit lean in mouthfeel but alive with leather, apricot and chocolate notes. "
3727,Not disclosed,/review/sexpresso,8.0,,7.0,7.0,,"Crisp cedar tones and sweet chocolate in the small cup. In milk the chocolate further blooms and softens, and the cedar tones read as a high-toned sweetly tart fruit (pineapple?).",,Those who prefer lighthearted sex.,"Crisp cedar tones and sweet chocolate in the small cup. In milk the chocolate further blooms and softens, and the cedar tones read as a high-toned sweetly tart fruit (pineapple?). "
1222,Not disclosed,/review/espresso-dolce-2,8.0,,7.0,8.0,,"Subdued but gently elegant aroma. Stiffens a bit in the cup, landing somewhere between crisp and sharp, but with a gentle undercurrent of chocolate sweetness. The fruit and chocolate stop just short of richness in milk.",,Straight-shot espresso drinkers who lightly sugar the cup.,"Subdued but gently elegant aroma. Stiffens a bit in the cup, landing somewhere between crisp and sharp, but with a gentle undercurrent of chocolate sweetness. The fruit and chocolate stop just short of richness in milk. "
1207,Not disclosed,/review/espresso-abruzzo,7.0,,7.0,8.0,,"The aroma is sweet, smoky and toasty. In the small cup the smoky tones complement a dry but lush fruitiness. Comes richly into its own in milk, where the smoke and toast tones read as fresh leather and the dry fruit turns crisply chocolate.",,"Those who enjoy the leathery, deeply fruity scent of pipe tobacco before it goes into the pipe.","The aroma is sweet, smoky and toasty. In the small cup the smoky tones complement a dry but lush fruitiness. Comes richly into its own in milk, where the smoke and toast tones read as fresh leather and the dry fruit turns crisply chocolate. "
1201,Not disclosed,/review/espresso-5,8.0,,8.0,7.0,,"Bittersweet in the small cup, with little nuance or complexity but impressive weight and a buttery presence. The big body carries into milk with predictable power, the simple bittersweetness blooming into an expansively sweet, prune-toned chocolate.",,Those who prefer big simple gestures to little subtle ones.,"Bittersweet in the small cup, with little nuance or complexity but impressive weight and a buttery presence. The big body carries into milk with predictable power, the simple bittersweetness blooming into an expansively sweet, prune-toned chocolate. "
1201,Other,/review/espresso-4,8.0,,7.0,8.0,,"An unusually successful ultra-dark-roasted espresso: the gently burned tones in the aroma develop rather than dominate the pronounced dry fruit and chocolate notes that carry from aroma through small cup into milk, where they bloom with lean but masterful authority.",,Elegant extremists.,"An unusually successful ultra-dark-roasted espresso: the gently burned tones in the aroma develop rather than dominate the pronounced dry fruit and chocolate notes that carry from aroma through small cup into milk, where they bloom with lean but masterful authority. "
1255,Not disclosed,/review/espresso-del-norte,9.0,,7.0,7.0,,"Big but elegantly leathery aroma laced with chocolate. In the small cup a dry sharpness limits the chocolate tones, but they reassert themselves in milk, blossoming richly with a long, hazelnut-toned finish.",,Lovers of the authentic cappuccino.,"Big but elegantly leathery aroma laced with chocolate. In the small cup a dry sharpness limits the chocolate tones, but they reassert themselves in milk, blossoming richly with a long, hazelnut-toned finish. "
3502,Not disclosed,/review/platinum-blond-espresso,8.0,,8.0,8.0,,"The Gimme!Coffee package describes this blend’s aroma as “Centennial Harley leather.” I can-t say much about Centennial or Harley, but I’d agree on the leather, with maybe a kinky smear of chocolate thrown in. Flavor is described as “Dive Bar Chic.” As a dive bar innocent I’d call it dense, simple, but big and balanced, with more leather and perhaps some pleasantly pungent cedar notes. No leather makes it into the milk, but a very pleasant, high-toned chocolate-and-nuts sweetness does.",,Dive-bar crawlers with good taste.,"The Gimme!Coffee package describes this blend’s aroma as “Centennial Harley leather.” I can-t say much about Centennial or Harley, but I’d agree on the leather, with maybe a kinky smear of chocolate thrown in. Flavor is described as “Dive Bar Chic.” As a dive bar innocent I’d call it dense, simple, but big and balanced, with more leather and perhaps some pleasantly pungent cedar notes. No leather makes it into the milk, but a very pleasant, high-toned chocolate-and-nuts sweetness does. "
4128,Other,/review/vitos-espresso-blend,8.0,,8.0,8.0,,"Richly and elegantly roasty and bittersweet in aroma and small cup with high-toned, pear-like fruit shimmering at the top. The finish is heavy and slightly bitter, a liability in the small cup but an advantage in milk, where the dairy turns the cup deeply yet lyrically sweet with a whole candy-counterful of sophisticated chocolate tones.",,Chic chocolate lovers.,"Richly and elegantly roasty and bittersweet in aroma and small cup with high-toned, pear-like fruit shimmering at the top. The finish is heavy and slightly bitter, a liability in the small cup but an advantage in milk, where the dairy turns the cup deeply yet lyrically sweet with a whole candy-counterful of sophisticated chocolate tones. "
3591,Not disclosed,/review/rubys-organic-espresso,8.0,,8.0,9.0,,"Superb single-shot espresso distinguished by its fruit tones and general resonant depth of sensation.  The aroma is robustly fruity and sweet, the small cup roundly and sweetly roasty with toast and chocolate notes. Simplifies slightly in milk but still agreeably expresses a high-toned, fruity chocolate.",,"Those who favor the environmental message of organic coffees and the pleasures of hearty, berry-toned red wines.","Superb single-shot espresso distinguished by its fruit tones and general resonant depth of sensation.  The aroma is robustly fruity and sweet, the small cup roundly and sweetly roasty with toast and chocolate notes. Simplifies slightly in milk but still agreeably expresses a high-toned, fruity chocolate. "
1711,Not disclosed,/review/fellowship-of-the-bean-organic-espresso,8.0,,8.0,8.0,,Fresh cut cedar and fruit. The fruit richly and sweetly dominates in the aroma. In the small cup the cedar complicates and gives a resiny authority to the fruit. The fruit and cedar turn to an intriguingly pungent chocolate in milk.,,"Lovers of oaky, fruity red wines.",Fresh cut cedar and fruit. The fruit richly and sweetly dominates in the aroma. In the small cup the cedar complicates and gives a resiny authority to the fruit. The fruit and cedar turn to an intriguingly pungent chocolate in milk. 
1218,Not disclosed,/review/espresso-classico,8.0,,8.0,9.0,,"Serenely balanced yet powerfully complete. Low-key, roundly rich in the small cup, with dry fruit and bittersweet chocolate notes. Masters milk with crisp, quiet assurance: fresh leather, milk chocolate, dry fruit.",,Paradise-yearning perfectionists.,"Serenely balanced yet powerfully complete. Low-key, roundly rich in the small cup, with dry fruit and bittersweet chocolate notes. Masters milk with crisp, quiet assurance: fresh leather, milk chocolate, dry fruit. "
1533,Other,/review/ethiopia-yirgacheffe-7,9.0,8.0,7.0,8.0,,"Sweetly lyric with delicate but lushly complex high notes in the aroma. The softly lyric character carries into the cup, where the indeterminate aromatic complexity gives way to dramatic floral high notes and Meyer lemon and chocolate midtones.",,"A light-bodied but completely enveloping coffee that makes both an exhilarating multiple-cup breakfast coffee and a light, refreshing after dinner cup. Should stand up to some whitener, but avoid adding sugar, which will imbalance a delicate natural sweetness.","Sweetly lyric with delicate but lushly complex high notes in the aroma. The softly lyric character carries into the cup, where the indeterminate aromatic complexity gives way to dramatic floral high notes and Meyer lemon and chocolate midtones. "
3845,"Northern Sumatra, Indonesia",/review/sumatra-8,6.0,5.0,6.0,5.0,,"The aroma is intense but narrow in range and lacking nuance. In the cup definitively flat, with a flavor-dampening mustiness that reads as dull mildew rather than rich earth. Brightened only by a faintly woody sweetness and the barest hint of acidity. Nominated anonymously.",,Those coffee students curious to taste the down side of the often superbly idiosyncratic Sumatra profile.,"The aroma is intense but narrow in range and lacking nuance. In the cup definitively flat, with a flavor-dampening mustiness that reads as dull mildew rather than rich earth. Brightened only by a faintly woody sweetness and the barest hint of acidity. Nominated anonymously. "
385,Not disclosed,/review/breakfast-blend-6,6.0,6.0,6.0,6.0,,"A thoroughly dispirited coffee, with little sweetness and limited nuance aside from hints of nondescript fruit and a sort of vegetal, slightly charred cocoa. This particular sample appears to consist of green coffees of ordinary to poor quality that were poorly roasted to boot. Presumably nominating reader C. Dowling got luckier than I did when he was inspired to nominate this blend as a “mellow … all-around coffee.”",,"I found this particular sample a compromise coffee in the worst sense of the word, displaying neither dark-roast richness nor medium-roasted brightness. Just plain dull.","A thoroughly dispirited coffee, with little sweetness and limited nuance aside from hints of nondescript fruit and a sort of vegetal, slightly charred cocoa. This particular sample appears to consist of green coffees of ordinary to poor quality that were poorly roasted to boot. Presumably nominating reader C. Dowling got luckier than I did when he was inspired to nominate this blend as a “mellow … all-around coffee.” "
3253,Not disclosed,/review/original-blend-4,7.0,5.0,6.0,5.0,,"This particular sample of Original Blend exhibited an almost academically thorough anthology of coffee taints and shadow defects. Some cups were flat and musty, others seemed additionally green and astringent, and some were rich with a rather pleasant apricot-toned sweet ferment (perhaps what nominating reader Des Cabigan cited as “a sniff of oranges”). But not a single cup appeared on the table without some taint or other. Presumably the several nominating readers based their emails on a better iteration of the Original Blend than this one, something closer to the version to which I gave an 87 rating in 2002.",,Lovers of traditional medium-roasted American breakfast coffees who can't turn up something better.,"This particular sample of Original Blend exhibited an almost academically thorough anthology of coffee taints and shadow defects. Some cups were flat and musty, others seemed additionally green and astringent, and some were rich with a rather pleasant apricot-toned sweet ferment (perhaps what nominating reader Des Cabigan cited as “a sniff of oranges”). But not a single cup appeared on the table without some taint or other. Presumably the several nominating readers based their emails on a better iteration of the Original Blend than this one, something closer to the version to which I gave an 87 rating in 2002. "
2297,Not disclosed,/review/kaffe-moose-drool,7.0,,6.0,7.0,,"Intensely roasty; no rubber tones but overwhelmingly charred. Rather light-bodied but dense in sensation. The burned notes carry resiny hints of charred pine and pungent Mediterranean herbs; rosemary perhaps. Reader P. Teel found this coffee “deep, rich and flavorful.”",,Lovers of ultra-dark roasts who enjoy a bracingly and cleanly burned cup.,"Intensely roasty; no rubber tones but overwhelmingly charred. Rather light-bodied but dense in sensation. The burned notes carry resiny hints of charred pine and pungent Mediterranean herbs; rosemary perhaps. Reader P. Teel found this coffee “deep, rich and flavorful.” "
4116,Not disclosed,/review/verona,7.0,,6.0,6.0,,"Decent enough in the aroma: sweetly pungent, balanced, intensely roasty with a twist of slightly charred cedar. In the cup sweet and pungent, but the charred cedar notes turn to charred board notes, expressionless and woody. A vague hint of fruit at the top of the profile. I hope the nominating reader tasted a better sample of the Verona than this one.",,Dark-roast drinkers who don't have other options.,"Decent enough in the aroma: sweetly pungent, balanced, intensely roasty with a twist of slightly charred cedar. In the cup sweet and pungent, but the charred cedar notes turn to charred board notes, expressionless and woody. A vague hint of fruit at the top of the profile. I hope the nominating reader tasted a better sample of the Verona than this one. "
4063,Other,/review/traditional-roast-2,8.0,7.0,8.0,7.0,,"In the aroma this light-to-medium-roasted coffee is sweet, high-toned but round, with a whiff of lightly fermented fruit that suggests brandied chocolate. In the cup the agreeably rich, overripe fruit is complemented – or contradicted – by a sweet-toned but blunt acidity. The finish is long and rather heavily astringent. Several readers nominated Gevalia coffees, including this blend.",,Those lovers of lighter-roasted coffee for whom intensity is more important than balance.,"In the aroma this light-to-medium-roasted coffee is sweet, high-toned but round, with a whiff of lightly fermented fruit that suggests brandied chocolate. In the cup the agreeably rich, overripe fruit is complemented – or contradicted – by a sweet-toned but blunt acidity. The finish is long and rather heavily astringent. Several readers nominated Gevalia coffees, including this blend. "
3501,Not disclosed,/review/plantation-blend,8.0,7.0,7.0,7.0,,"Complex aroma: sweet chocolate, some shimmers of flowers and spicy cedar. For me the cup was contradictory rather than balanced, its sweet chocolate tones uneasily cohabiting with a sharp acidity: think sweet-and-sour chocolate. Nominating reader Woodard Springstube reports that “Plantation Blend is a long-time favorite of mine, although I like all of Community’s blends.”",,Those who find contradiction exhilarating.,"Complex aroma: sweet chocolate, some shimmers of flowers and spicy cedar. For me the cup was contradictory rather than balanced, its sweet chocolate tones uneasily cohabiting with a sharp acidity: think sweet-and-sour chocolate. Nominating reader Woodard Springstube reports that “Plantation Blend is a long-time favorite of mine, although I like all of Community’s blends.” "
443,Not disclosed,/review/cafe-blend,7.0,8.0,6.0,8.0,,"Rich, sweet aroma with distinct caramel tones in the finish. Gently lively in the cup, with caramel, cocoa, and temperate fruit notes – I’d call them apple. A low-key cup, just spirited enough to avoid laziness. Several readers nominated Dunkin’ Donuts coffees.",,Those for whom a caramel-covered apple on a summer afternoon sounds like a good idea.,"Rich, sweet aroma with distinct caramel tones in the finish. Gently lively in the cup, with caramel, cocoa, and temperate fruit notes – I’d call them apple. A low-key cup, just spirited enough to avoid laziness. Several readers nominated Dunkin’ Donuts coffees. "
74,Other,/review/african-classic,7.0,7.0,7.0,7.0,,"Low-key, bittersweet and roasty in the aroma with suggestions of apple and charred cedar. In the cup sweet floral top notes float almost irrelevantly over the rather densely monotoned, pungently dark-roast heart. The cup softens and sweetens as it cools, however, allowing the floral notes to bloom in pleasant counterpoint to the pungency.",,Those lovers of dark roasts who enjoy a compensating arabesque of floral sweetness.,"Low-key, bittersweet and roasty in the aroma with suggestions of apple and charred cedar. In the cup sweet floral top notes float almost irrelevantly over the rather densely monotoned, pungently dark-roast heart. The cup softens and sweetens as it cools, however, allowing the floral notes to bloom in pleasant counterpoint to the pungency. "
