slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/brazil-fazenda-boa-vista,Brazil Fazenda Boa Vista,Klatch Coffee,Medium,Brazil,"Balanced, complex, complete. The quiet but assertive acidity was praised as balanced by cocupper Ted Stachura 93 and sweet, rich, integrated by Ken 94. The mouthfeel was juicy Ted, the aroma and cup showed a crisply sweet complex of dry berry, cocoa, flowers, citrus, nut. Long, deep, chocolatetoned finish.","Processed by the traditional Brazilian natural or dry method, meaning the coffee was dried with both skin and fruit still adhering to the bean. From the Carmo de Minas growing region, an area relatively high in altitude and cool in climate, which may account for this coffees balanced but quietly powerful acidity. A sixthplace winner from a field of approximately one thousand green coffees at a regional competition held by the Emater agricultural association in Brazil. From trees of the acaia variety. Coffee Klatch is an awardwinning smallbatch roasting company in the Los Angeles area whose resident barista and trainer, Heather Perry, won both the 2003 and 2007 United States Barista Championships brewing a Coffee Klatch espresso blend. Visit www.klatchroasting.com or call 8774552824 for more information.",-10.3333333,-53.2,94,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/kenya-aa-estate-gituto,Kenya AA Estate Gituto,Primavera Coffee Roasters,Medium-Dark,Kenya,"Exquisitely lyric aroma: flowers, tart cherry, honey, a suggestion of milk chocolate. In the cup sweet acidity and continued meadowy flower and flowering grass notes, honey, tart cherry, all of which carry into a delicate but ringing finish.","Despite recent violent social conflict and a national coffee leadership marred by confusion and apparent corruption, Kenya cooperatives continue to produce some of the worlds most elegant and distinctive coffees. AA is the highest grade of Kenya coffee based on bean size. Primavera is an artisan inshop roaster, retailer and cafe in Birmingham, Alabama. Visit www.primaveracoffee.com or call 2059691177 for more information.",1.4419683,38.4313975,93,9.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-yirgacheffe-12,Ethiopia Yirgacheffe,Stone Cup Roasting,Medium,Ethiopia,"Exhilarating, freshtoned aroma: jasmine, sweet herbs. In the cup crisply sweettoned acidity, medium body, continued flowers, sweet herb and a tingly, cocoatoned chocolate. Deep, flowersaturated finish.","Their tendency to hightoned floral and citrus sweetness has made the wetprocessed coffees of the Yirgacheffe region, a lush range of hills in southern Ethiopia, among the worlds most distinctive. Stone Cup Roasting is a boutique roasting company in the reviving and attractive city of Chattanooga. Visit www.stonecup.com or call 8886984404 for more information.",6.7678,35.6343712,93,8.0,9.0,7.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/organic-fair-trade-mocha-java,Organic Fair-Trade Mocha Java,Green Mountain Coffee,Medium-Dark,Indonesia,"Deeptoned and roasty in the aroma: dark chocolate, fir, floral top notes. In the cup heavy bodied, lowtoned, continued dark chocolate and aromatic wood notes with the barest hint of flowers at the top. Smooths out nicely in the finish: rich, sweet, chocolaty.","Coffees in this blend are certified organically grown and Fair Trade, meaning they were purchased from smallholding farmers at a fair or economically sustainable price. Mocha Java is the worlds earliest blend, originally combining acidy, fruity, dryprocessed coffee from southern Arabia now Yemen shipped through the port of Mocha with fullerbodied, lowertoned, wetprocessed coffee from Java. Contemporary versions often replace the Yemen and Java with very similar cupping coffees from Ethiopia and Sumatra. The essence of the Mocha Java blend is harmonious contradiction, a theme wellsupported by this version. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",-2.4833826,117.8902853,88,8.0,8.0,8.0,7.0,8.0,1,0,0,0,1,0,0,1,1,0,0,1,0
/review/ethiopia-yirgacheffe-fair-trade-organic,Ethiopia Yirgacheffe Fair-Trade Organic,DOMA Coffee Roasting Company,Medium,Ethiopia,"A quiet but distinctive Ethiopia wetprocessed profile. Distinct orange blossom and honeyed orange notes in the aroma, with hints of nut and caramel. In the cup delicate, balanced acidity, silky mouthfeel, continued honeyed orange and orange blossom with a balancing, slightly pungent nut note, walnut perhaps. Sweet, flavor saturated finish. The cup stiffens and simplifies slightly as it cools.","Yirgacheffe is a coffee region in southern Ethiopia that produces intensely floral and fruittoned coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method fruit skin and pulp is removed before drying express floral and citrus notes with particular intensity. Certified organically grown and FairTrade, meaning coffee purchased from smallholding farmers at a fair or economically sustainable price. Doma Coffee Roasting specializes in organic and FairTrade certified coffees and takes pride in a rigorous program of recycling and environmentally responsible practices. The Doma slogan is Coffee/Culture/Meaning. Visit www.domacoffee.com or call 2087730066 for more information.",6.7678,35.6343712,91,9.0,8.0,8.0,8.0,8.0,1,0,0,0,0,0,0,1,1,0,0,0,0
/review/costa-rica-el-conquistador,Costa_Rica El Conquistador,Atomic Cafe Coffee Roasters,Medium-Light,Costa Rica," Deeptoned, cherryish fruit and pungent aromatic wood in the aroma. In the cup pronounced, citrustoned acidity, full mouthfeel, bittersweet structure, with continued hints of cherry, cocoa, and a pungent wood or tomato note. The cocoa turns toward chocolate in the long, rich finish.","El Conquistador is essentially a brand of green coffee associated with a particularly highaltitude portion of the famous Tarrazu growing region and with certain picking and processing nuances riper fruit, perhaps longer fermentation that arguably also affect its cup character along with its highaltitude terroir. Atomic Caf? is a coffee house on the North Shore of Massachusetts that began its refined inhouse roasting program in 2005. Visit www.atomicafe.com or call 9789220042 for more information.",9.536456900000001,-84.17566257468567,90,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0
/review/rwanda-blue-bourbon-black-apron-exclusive,Rwanda Blue Bourbon Black Apron Exclusive,Starbucks Coffee,Dark,Rwanda,"A paradoxical coffee, thin and subdued, but with considerable suggestions of richness and complexity. In the aroma muted suggestions of night flowers, butter, black cherries. In the cup lean but silky mouthfeel and delicate hints of spicy nut, cocoa, more flowers and cherry, perhaps of a rather dullish aromatic wood. The flavor persists nicely into an otherwise short, fastfading finish.","The coffee cooperatives of Rwanda, benefiting from superb growing conditions, traditional varieties of Arabica and support from aid agencies and coffee idealists, are beginning to produce coffees that rank among the worlds finest and most distinctive. Bourbon is a prestigious heirloom variety of Coffea Arabica. This is the April 2008 offering in the Starbucks Black Apron Exclusives line of distinctive seasonally available coffees. Visit www.starbucks.com for more information.",-1.9646631,30.0644358,87,7.0,7.0,8.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/brazil-opus-1-exotic,Brazil Opus 1 Exotic,Caffe Pronto Coffee Roastery,Medium,Brazil,"Crisp, cocoaish dark chocolate with nut and floral hints in the aroma. Soft, muted acidity in the cup, medium body, with a very sweet, molassestoned character balanced by the walnutlike crispness of the pervasive cocoa notes. Continued hints of flowers. Short but nicely flavor saturated finish.","Produced from a newly developed hybrid variety of tree that produces coffee with about half as much caffeine as is contained in beans from typical varieties of Coffea Arabica and onequarter as much as contained in most robusta coffee. This not a genetically engineered variety, by the way, but one developed using the slow, painstaking, traditional procedures of crossfertilization. Developed by Daterra Coffee in Brazil and grown on Daterras Fazenda Boa Vista farm. Rainforest Alliance certified, meaning it was produced following sustainable ecological and socioeconomic criteria developed by the Sustainable Agricultural Network, a coalition of independent, environmentfocused nongovernmental organizations. Caffe Pronto is a caferoastery and an espresso bar with a mission that emphasizes quality and service. Visit www.caffepronto.com or call 8886977667 for more information.",-10.3333333,-53.2,89,7.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-micro-lot-wilmer-delgado,Colombia Micro-Lot Wilmer Delgado,Klatch Coffee,Medium-Light,Colombia,"Explosive aromatics: In the break deep, rich, buttery and honeylike with suggestions of flowers, coffee fruit, freshtanned leather. In the cup the butter notes turn rather pungent, toward butterscotch with continued flowers and a fruit that softens toward milk chocolate. Medium bodied, slightly underpowered and short in the finish but intense and intriguing aromatics throughout.","From the farm of Wilmer Delgado, grown at an elevation of 6,000 feet from trees of the caturra variety. Coffee Klatch is an awardwinning smallbatch roasting company in the Los Angeles area featuring small lots of exceptional coffees and whose resident barista and trainer, Heather Perry, won the 2003 and 2007 United States Barista Championships and placed second in the 2007 World Championship brewing Coffee Klatch espresso blends. Visit www.klatchroasting.com or call 8774552824 for more information.",4.099917,-72.9088133,91,9.0,8.0,7.0,9.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/bolivia-cup-of-excellence-2007,Bolivia Cup of Excellence 2007,Terroir Coffee,Medium-Light,"Bolivia, Plurinational State of","Intense, crisp yet sweettoned aroma with honey, cedar and rose notes. In the cup soft acidity, medium body, and a lyric, delicate complexity: honey, sweet cherry, molasses, cedar, hints of milk chocolate and flowering grass. Clean, elegant, though rather short finish.","A prize winner in the 2007 Bolivia Cup of Excellence competition, where as a green unroasted coffee it placed second out of hundreds of entries, attracting a score of 90.78 from an international jury. From the farm of Juana Mamami Huanca, a firstgeneration coffee grower from the San Ignacio Cooperative. Juana began farming when she was 16 years old and won this very prestigious award at 23. Terroir is a microroaster selling only elite singleorigin coffees, no blends. It specializes in medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the worlds leading coffee visionaries.  Visit www.terroircoffee.com or call 8664445282 for more information.",-17.0568696,-64.9912286,92,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/el-dorado,El Dorado,R Miguel,Medium-Light,Colombia,"Nut, honeyed flowers and tart cherry dominate the aroma. In the cup the acidity is intense but rounded, the mouthfeel syrupy, the structure sweet, the aromatics deep: the flowers turn softly pungent and spicy, the fruit richer and more complex. In the finish the honeyed sweetness envelops a slight astringency.","Simple naming and austere packaging for this Colombia offered by the highend luxury coffee line of R. Miguel Meza, one of the most innovative and gifted of the new generation of specialty coffee buyers and roasters. Visit www.rmiguelcoffee.com for more information.",4.099917,-72.9088133,92,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-finca-hermosa-microlot-vista-hermosa,Guatemala Finca Hermosa Microlot Vista Hermosa,Barefoot Coffee Roasters,Medium,Guatemala,"Hightoned, simple, classic aroma: orange, sweet tomato, hints of cedar and milk chocolate. In the cup a rich, roundly sweettoned acidity dominates, with continued orange and milk chocolate notes that grow more distinct as the cup cools and the acidity softens. Lightly syrupy mouthfeel. Long, tartly sweet finish.",Barefoot Coffee Roasters is an awardwinning and widely recognized smallbatch roasting company that describes itself as a happy little cafe and roastery in the heart of Silicon Valley. Visit www.barefootcoffeeroasters.com for more information.,15.5855545,-90.345759,92,8.0,9.0,8.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-yirgacheffe-aricha-selection-7-2,Ethiopia Yirgacheffe Aricha Selection #7,PTs Coffee Roasting Co.,Medium,Ethiopia,"Intense aroma: ripe, fallen fruit, flowers, flowering grass, honey, pungent cedar. In the cup fruitdeepened acidity, syrupy mouthfeel, roundly sweet with a mild, balancing bitterness and tremendous aromatic complexity: honey, night flowers, and above all a brandyish, fruity chocolate that carries deep into the finish.","A dryprocessed or natural coffee, meaning the beans are dried inside the fruit rather than after the fruit is removed, as is the case with wetprocessed or washed coffees. Aricha Selection Seven is a specially prepared and selected lot of dryprocessed coffee from the Yirgacheffe region exported by S.A. Bagersh. This is 2007 crop but appears to have held up remarkably well. PTs is a qualityoriented wholesale/retail specialty roaster with a wide and refined selection of coffee blends and origins. The PTs motto is without the love, its just coffee. Visit www.ptscoffee.com or call 8886785282 for more information.",6.7678,35.6343712,94,9.0,8.0,8.0,9.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/panama-elida-estate,Panama Elida Estate,Willoughbys Coffee  Tea,Light,Panama,"Big, deep, classically symphonic coffee. Intense aroma: blackcherryish fruit, white wine, flowers. In the cup syrupy body, powerful but rounded acidity, pungently juicy flavor with sweet lemon and night flower notes. Pure, smooth, fruitandflower saturated finish.",Willoughbys Coffee  Tea is a pioneer specialty coffee roaster recently reinvigorated and refocused on artisan roasting and an extensive collection of elite singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.,8.559559,-81.1308434,95,8.0,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0
/review/single-estate-peaberry-medium-roast,Single Estate Peaberry Medium Roast,Doi Chaang Coffee,Medium-Light,Thailand,"Pure, refreshing coffee. Sweetly acidy and honeytoned in the aroma, with floral and coffee fruit tart cherry notes. In the cup softly acidy, delicate in mouthfeel, crisp but very sweet in structure, with continued notes of tart coffee cherry, honey and flowers, together with a slight, deepening butterscotchlike pungency. In the finish the sweetness fades, but the fundamental flavor notes persist far into the long finish.","Doi Chaang is a singleestate coffee produced by a northern Thailand hill tribe in the Golden Triangle mountains of Thailand and roasted in Alberta, Canada. The independent coffee growers receive over 50 of the profits of this unusual and pioneering venture. This coffee consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flatsided beans. Peaberries produce a somewhat different often better cup than normal beans from the same crop, from which they may or may not be separated during grading. Visit www.doichaangcoffee.com or call 8669242264 for more information.",13.03876215,101.70017611907599,93,8.0,8.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0
/review/kenya-mamuto,Kenya Mamuto,Terroir Coffee,Medium,Kenya,"Grandgestured, complete coffee. Intense, roselike floral notes dominate the aroma, with lush honey, molasses and coffee fruit. In the cup the mouthfeel has honeyish depth, the acidity is sweetly powerful, the flavor dominated by tart berry notes both dryly austere yet utterly and voluptuously juicy, complicated by continued honey, molasses and flowers. Smooth, balanced, flowersaturated finish.","Despite stresses brought on by social unrest, charges of corruption and a confused transition toward an open market, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the worlds most elegant and distinctive coffees. Terroir Coffee, a microroaster selling only elite singleorigin coffees, purchased this lot directly from the grower, the Mathagu family. Terroir specializes in medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the worlds leading coffee visionaries. Visit www.terroircoffee.com or call 8664445282 for more information.",1.4419683,38.4313975,97,10.0,8.0,7.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-el-injerto,Guatemala El Injerto,Terroir Coffee,Medium-Light,Guatemala,"Crisp but juicy in the aroma, with butter, honey, flower and marmaladelike orange notes. In the cup smoothly and gently acidy, delicate in mouthfeel, with a continued tart, marmaladelike, orangy sweetness complicated by cocoa, cedar, and continued flower and honey notes. Oranges and flowers carry into a cleanly sweet finish.","Huehuetenango is one of the most admired growing regions in Guatemala. This particular Huehuetenango is produced purely from trees of the traditional Bourbon variety of the arabica species. Terroir is a microroaster selling only elite singleorigin coffees, no blends. It specializes in medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the worlds leading coffee visionaries. Visit www.terroircoffee.com or call 8664445282 for more information.",15.5855545,-90.345759,94,9.0,8.0,7.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-villa-flor,Colombia Villa Flor,Terroir Coffee,Medium,Colombia,"Balanced in the aroma: orange, night flowers, a hint of cocoaish chocolate. The cup is dominated by a grandly classic acidity, tart yet lush, complicated by continued flowers, orangy citrus and a hint of cocoa. The tart fruit notes carry into a long, opulent finish.","This is an exceptional microlot from Marco Aurelio Ortega, a smallholding grower in one of Colombias most respected growing regions. Terroir is a microroaster selling only elite singleorigin coffees, no blends. It specializes in medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the world?s leading coffee visionaries. Visit www.terroircoffee.com or call 8664445282 for more information.",4.099917,-72.9088133,92,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/organic-fair-trade-ethiopia-yirgacheffe,Organic Fair-Trade Ethiopia Yirgacheffe,Green Mountain Coffee,Medium,Ethiopia,"This coffee declares its essential Yirgacheffe character immediately: perfumy and pungently mentholtoned in the aroma, shimmering with floral and lemon notes. The aromatic drama carries without loss or simplification into a gently bright cup, lightbodied but silky in mouthfeel. The finish is thinnish but long, sweet, and flowersaturated.","Certified organically grown and Fair Trade, meaning it was purchased from smallholding farmers at a fair or economically sustainable price.  Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",6.7678,35.6343712,93,8.0,8.0,7.0,8.0,8.0,1,0,0,0,0,0,0,1,1,0,0,0,0
/review/mocha-java-light-roast,Mocha Java Light Roast,Green Mountain Coffee,Medium,Indonesia,"Delicate, gently exotic, complex profile: faintly smoky in aroma and cup, with cocoa, cedar, floral and caramel notes. Lightly syrupy in mouthfeel and bittersweet in structure. The short finish is sweetly cocoatoned; the long gently astringent.","Mocha Java is the worlds oldest blend, traditionally combining a fruity, highgrown dryprocessed coffee from Yemen originally shipped through the port of Mocha or Al Makha in southwest Arabia with a gentler, somewhat lowergrown wetprocessed coffee from Java. For thirty or forty years in the early 18th century these were the only two coffees imported into Europe, so the blend was inevitable. But despite having been created out of exigency, the MochaJava blend has proven to be attractive to 250 years of coffee drinkers, and is widely offered today, although the Yemen component is often replaced by a similar dryprocessed coffee from the Harrar region of Ethiopia. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",-2.4833826,117.8902853,89,8.0,7.0,8.0,8.0,7.0,1,0,0,0,1,0,0,0,0,0,0,1,0
/review/pitalito-estates-colombian-supremo-decaffeinated,Pitalito Estates Colombian Supremo Decaffeinated,The Roasterie,Medium-Dark,Colombia,"Impressive aroma: crisp but smooth, rich, with butter, lavender, dark chocolate notes, a hint of toast. Bigbodied and balanced in the cup, but the aromatics simplify: continued dark chocolate with a touch of citrus and lavender. Rich, sweet short finish with a slight astringency in the long.","No decaffeination process is listed, suggesting that this Colombia was decaffeinated by the conventional or direct solvent method. Supremo is the highest grade of Colombia coffee based on fewest physical imperfections and largest bean size. The Roasterie is a leading, qualityoriented specialty roaster that specializes in building ongoing relationships with growers and that emphasizes its commitment to air roasting, a technology utilizing a column of hot air rather than the conventional turning drum to agitate the roasting beans. Visit www.theroasterie.com or call 8003760245 for more information.",4.099917,-72.9088133,88,8.0,7.0,8.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/peru-la-florida-decaf-fair-trade,Peru La Florida Decaf Fair-Trade,Olympia Coffee Roasting,Medium-Dark,Peru,"Very sweettoned aroma, simple but balanced, with hints of orange and cedar. Continues its quiet way in the cup, gently and sweetly acidy with continued hints of orange and cedar. Lean but silky in mouthfeel. Rich, long finish with only a hint of astringency.","This coffee was decaffeinated by the Mountain Water process, which does not involve use of a solvent. Olympia Coffee Roasters is a smallbatch wholesale and onelocationretail roasting company with a youthful, nononsense style and a commitment to quality. Visit www.olympiacoffeeroasting.com or call 3607530066 for more information.",-6.8699697,-75.0458515,88,8.0,7.0,7.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/decaf-sumatra-5,Decaf Sumatra,Hood River Coffee,Very Dark,Indonesia,"Complex aroma: molasses, dark chocolate, pungent earth notes, with hints of flowers. In the cup leanbodied and dominated by sweettoned musty earth notes that could read as an outdoorsy dark chocolate. Pungent citrus, continued floral hints. Stays just on the rich side of astringent in the sweettoned finish.","No decaffeination process is listed, suggesting that this Sumatra was decaffeinated by the conventional or direct solvent method. A traditional Sumatra of the type distinguished by low acidity and idiosyncratic flavor notes that appear to result from serendipitous taints, especially a mild earthiness or mustiness, acquired during unconventional drying procedures. Hood River Coffee is a smallbatch, qualityoriented specialty retail and wholesale roaster in the Colombia River Valley. Visit www.hoodrivercoffeeco.com or call 8003312954 for more information.",-2.4833826,117.8902853,88,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/decaffeinated-costa-rica,Decaffeinated Costa_Rica,PTs Coffee Roasting Co.,Medium,Costa Rica,"A sweettoned, gently acidy, lyric mediumroasted coffee struggling with the dampening impact of decaffeination. Orange, white wine, and temperate fruit notes, pear perhaps, almost succeed in soaring over a decaf woodiness.","No decaffeination process is listed, suggesting that this Costa_Rica was decaffeinated by the conventional or direct solvent method. PTs is a qualityoriented wholesale/retail specialty roaster with a wide and refined selection of coffee blends and origins. The PTs motto is without the love, its just coffee. Visit www.ptscoffee.com or call 8886785282 for more information.",9.536456900000001,-84.17566257468567,88,7.0,7.0,7.0,8.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0
/review/decaf-harfusa-ethiopia-yirgacheffe,Decaf Harfusa Ethiopia Yirgacheffe,Counter Culture Coffee,Medium-Dark,Ethiopia,"A slight menthollike astringency throughout the profile is the only restraint to this otherwise exceptional, complexly engaging coffee. In the aroma sweettoned and balanced with pungent orange and butterscotch notes and hints of flowers and nut. The acidity is gentle and integrated, the cup very sweet but crisp in structure, with continued orange, nut, flower and very distinct cocoa or bakers chocolate notes. The nut and floral notes carry into a rich finish, although the shadow tightness that nags its way through the cup has the last word as the nuts and flowers fade.","Decaffeinated by the natural method, which in this case probably means decaffeination by means of liquefied CO2. Their tendency to hightoned floral and citrus sweetness has made the wetprocessed coffees of the Yirgacheffe region, a lush range of hills in southern Ethiopia, among the worlds most distinctive. Counter Culture is a smallbatch wholesale specialty roaster with an informative and lively website, a commitment to fine coffee and youthful, enthusiastic leadership that seeks out close relationships with smallholding growers of fine coffees worldwide. Visit www.counterculturecoffee.com or call 8882385282 for more information.",6.7678,35.6343712,90,8.0,7.0,7.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/mexican-altura-decaf-fair-trade-organic,Mexican Altura Decaf Fair-Trade Organic,Arbor Day Specialty Coffee,Dark,Mexico,"A sweet, crisp, delicately rich pungency dominates the character of this quiet coffee. Prune/raisin, butter, dark chocolate, lavenderlike floral notes in aroma and cup. Balanced, gentle acidity and a medium body with silky mouthfeel. The flowers and chocolate carry into a long, clean, very impressive finish.","This coffee was decaffeinated by the Swiss Water Process method, which does not involve use of solvents. It is certified organically grown and FairTrade, meaning it was purchased from smallholding farmers at a fair or economically sustainable price. Its sale directly supports The Arbor Day Foundations Rain Forest Rescue Program, an initiative that the Foundation indicates has already saved nearly two billion square feet of rain forest. Inevitably this ultimately correct coffee was grown under a multitier rain forest canopy. Visit www.arborday.org or call 8884487337 for more information.",19.4326296,-99.1331785,90,7.0,9.0,7.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/sumatra-lake-tawar-decaf,Sumatra Lake Tawar Decaf,Paradise Roasters,Medium-Dark,Indonesia,"Sweetly pungent, nutlike in the aroma with hints of raisins and night flowers. In the cup medium in body with syrupy mouthfeel, very sweet in structure with continued pungent moist earth and grapefruit notes. Continued hints of raisin and night flowers. Cleanly rich, long finish.","This coffee was decaffeinated by the conventional or direct solvent method. A superb, elegant version of the traditional Sumatra type distinguished by low acidity and idiosyncratic flavor notes that appear to result from serendipitous taints, especially a mild earthiness or mustiness acquired during unconventional drying procedures. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffeegrowing south to the cool environs of Minnesota. Visit www.paradiseroasters.com or call 7634330626 for more information.",-2.4833826,117.8902853,92,8.0,8.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0
/review/sumatra-danau-toba,Sumatra Danau Toba,Paradise Roasters,Medium-Light,Indonesia,"Powerfully sweet throughout the profile, but without candyish sentiment. Moist leafy earth notes in the aroma with hints of flowers and grapefruit and pungently buttery notes that plausibly read as butterscotch. In the cup bigbodied with a backgrounded but vibrant acidity. Flavor is dominated by a lush, cherryish or grapey fruit with continuing hints of earth and butterscotch. The lush fruit and crisp earth together carry into the long, deep finish.","A traditional Sumatra of the type usually called Mandheling or Lintong from the classic growing regions near Lake Toba. It shares some of the unorthodox character of the regional type: a hint of earth, lowacid fruit, dense mouthfeel. This particular Sumatra adds a powerful sweetness and complexity to that traditional profile, however. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffeegrowing south to the cool environs of Minnesota. Visit www.paradiseroasters.com or call 7634330626 for more information.",-2.4833826,117.8902853,96,9.0,9.0,7.0,8.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0
/review/single-origin-medium-roast,Single Origin Medium Roast,Doi Chaang Coffee,Medium,Thailand,"Suave, impressively balanced coffee. Flower and orange notes in the aroma. In the cup softly acidy with a hint of white wine; medium in body but round in impression with continued floral and orange notes and a hint of milk chocolate. Clean, sweet finish.",Doi Chaang is a singleorigin coffee produced by a northern Thailand hill tribe in the Golden Triangle mountains of Thailand and roasted in Alberta Canada. The independent coffee growers receive over 50 of the profits of this unusual and pioneering venture. Visit www.doichaangcoffee.com or call 8669242264 for more information.,13.03876215,101.70017611907599,90,8.0,8.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0
/review/colombia-huila-monserrate-excelso,Colombia Huila Monserrate Excelso,Victrola Coffee Roasters,Medium,Colombia,"Flowers run through the profile from aroma through finish, with smoky notes in the aroma, crisp chocolate in the roughly fullbodied cup and again in the rather heavy finish.","Monserrate is produced by a community of 28 families near the town of La Plata in Huila Department. This coffee represents a special project and green coffee brand of Atlas Coffee Importers, Seattle. Victrola is a smallbatch, handson roaster with a passionate commitment to quality and distinctiveness. Visit www.victrolacoffee.com or call 2066241725 for more information.",4.099917,-72.9088133,90,8.0,7.0,8.0,8.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/colombia-maragogipe-rainforest-alliance,Colombia Maragogipe Rainforest Alliance,Leopard Forest Coffee,Medium-Light,Colombia,"Lightly and sweetly acidy with delicately crisp floral, walnut and orange notes running from aroma through cup to the particularly impressive finish, where the sweetness peaks and the flavor notes consolidate and survive a slight tightness.","Maragogipe MAHrahgoZHEpay is a variety of Arabica first discovered growing near the Brazilian town of the same name. It displays enormous bean size. But despite the showy appearance of the beans, it is not a popular variety with farmers because of low yields and an often thin, ordinary cup character. However, this particular Maragogipe from the traditional farm of El Boton in southwestern Antioquia Department, is delicate rather than thin and quietly distinctive, its subtle grace aided by a tactful lightroasted presentation. It is RainforestAlliance certified, meaning it was produced following sustainable ecological and socioeconomic criteria developed by the Sustainable Agricultural Network, a coalition of independent, environmentfocused nongovernmental organizations. Leopard Forest is the brand name of a roasting company that features coffees from its own sustainably operated Zimbabwe farm as well as other fine coffees. Visit www.leopardforestcoffee.com or call 8648345500 for more information.",4.099917,-72.9088133,90,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-estrella-del-sur,Colombia Estrella del Sur,Batdorf  Bronson Coffee Roasters,Medium,Colombia,"Distinctly cocoa and nuttoned aroma. In the cup softly acidy, mediumbodied, and very sweet with continued cocoa and nut notes. In the finish the cocoa deepens toward chocolate, softening a slight astringency.",Batdorf  Bronson is a leading wholesale qualityoriented specialty roaster founded in 1986. Visit www.batdorfcoffee.com or call 8009555282 for more information.,4.099917,-72.9088133,90,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
